loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
1654828989.370013,83,639280.992716625,0.051300048828125,-0.26104736328125,-0.82269287109375,639280.960216625,-0.1354164183139801,0.1511176079511642,-0.02577300742268562
1654828989.399943,84,639281.026465625,0.03076171875,-0.2451171875,-0.9247894287109375,639280.9939666251,-0.5229982137680054,-0.4807562232017517,0.0276862233877182
1654828989.438821,85,639281.060215625,-0.019989013671875,-0.1829986572265625,-1.002471923828125,639281.027715625,-0.7548524737358093,-0.9250761866569519,0.08747498691082001
1654828989.47923,86,639281.093965625,-0.0818634033203125,-0.1174774169921875,-1.093917846679688,639281.0614656251,-0.8335502147674561,-1.086472988128662,0.1279055029153824
1654828989.504954,87,639281.1277146251,-0.121734619140625,-0.0780029296875,-1.127670288085938,639281.095215625,-0.7056047916412354,-1.008680820465088,0.1184621974825859
1654828989.535017,88,639281.161464625,-0.1585540771484375,-0.0532073974609375,-1.122283935546875,639281.1289646251,-0.4532657563686371,-0.7523642778396606,0.03453560546040535
1654828989.569996,89,639281.195214625,-0.1622467041015625,-0.09332275390625,-1.101760864257812,639281.162714625,-0.1362443864345551,-0.3577885031700134,-0.03673670813441277
1654828989.605084,90,639281.228963625,-0.129058837890625,-0.1453704833984375,-1.023773193359375,639281.1964646251,0.1710534989833832,0.06338909268379211,-0.1633875966072083
1654828989.639937,91,639281.2627136251,-0.083984375,-0.1676025390625,-0.9628448486328125,639281.230213625,0.2708463966846466,0.1718817502260208,-0.296965092420578
1654828989.679197,92,639281.296463625,-0.04974365234375,-0.1594390869140625,-0.9656219482421875,639281.2639636251,0.167685404419899,-0.0301605649292469,-0.3176184296607971
1654828989.705299,93,639281.3302126251,-0.04522705078125,-0.1580657958984375,-0.98284912109375,639281.297713625,0.05567151680588722,-0.1869901269674301,-0.2506822943687439
1654828989.740259,94,639281.363962625,-0.05108642578125,-0.1837005615234375,-1.03033447265625,639281.3314626251,0.03918948024511337,-0.2512721717357635,-0.1625005006790161
1654828989.774985,95,639281.397712625,-0.06634521484375,-0.198577880859375,-1.029052734375,639281.365212625,0.1376899480819702,-0.1343729943037033,-0.1179095953702927
1654828989.80508,96,639281.431462625,-0.0731201171875,-0.1991119384765625,-0.9685516357421875,639281.3989626251,0.2537617087364197,0.04139111563563347,-0.08620412647724152
1654828989.839921,97,639281.4652116251,-0.0618896484375,-0.1918487548828125,-0.9649505615234375,639281.432712625,0.2526879012584686,0.06934817880392075,-0.06911249458789825
1654828989.879804,98,639281.498961625,-0.06463623046875,-0.1953887939453125,-0.9600677490234375,639281.4664616251,0.2058205455541611,-0.003147057490423322,-0.03989148885011673
1654828989.919563,99,639281.532711625,-0.0833282470703125,-0.2382354736328125,-0.9482269287109375,639281.500211625,0.1740791201591492,-0.03165246918797493,0.01077408436685801
1654828989.939936,100,639281.566460625,-0.1145172119140625,-0.2442626953125,-0.9400177001953125,639281.5339616251,0.1954704225063324,0.09786690771579742,0.0437682531774044
